probe_id,ref_id,score,label,probe_lighting,ref_lighting,lighting_diff
07,24,0.7955173137452605,impostor,124.38737481901543,205.6733945161679,81.28601969715245
07,25,0.7241375347294374,impostor,124.38737481901543,183.71952986747914,59.332155048463704
07,26,0.7299570584707118,impostor,124.38737481901543,166.15842872727637,41.77105390826094
08,01,0.7446102332006327,impostor,168.53897075088486,137.33700769687093,31.20196305401393
08,02,0.5141279392540224,impostor,168.53897075088486,173.83831669280892,5.299345941924059
08,03,0.7841306716965215,impostor,168.53897075088486,146.75617358429858,21.782797166586278
08,04,0.6005990377383328,impostor,168.53897075088486,168.2737887859958,0.2651819648890523
08,05,0.8182204385027074,impostor,168.53897075088486,155.65046917732465,12.888501573560205
08,06,0.5196042678488312,impostor,168.53897075088486,205.3580634903877,36.81909273950285
08,07,0.8588634259616995,impostor,168.53897075088486,141.45686471907172,27.08210603181314
08,08,1.0,genuine,168.53897075088486,168.53897075088486,0.0
08,09,0.5500015384953868,impostor,168.53897075088486,147.5887157386181,20.95025501226675
08,10,0.24479239966040775,impostor,168.53897075088486,145.35335600667628,23.18561474420858
08,11,0.9410530524927752,impostor,168.53897075088486,144.17764953848945,24.36132121239541
08,12,0.8323840406325401,impostor,168.53897075088486,153.76536106418922,14.773609686695636
08,13,0.9761447742915816,impostor,168.53897075088486,147.17490774814993,21.364063002734923
08,14,0.5209001722054462,impostor,168.53897075088486,200.581597641168,32.042626890283145
08,15,0.9675851939650365,impostor,168.53897075088486,192.01160500623385,23.472634255348993
08,16,0.32856065375258214,impostor,168.53897075088486,171.2618262095801,2.72285545869525
08,17,0.6575979714608465,impostor,168.53897075088486,116.8074569407577,51.731513810127154
08,18,0.5473531628345804,impostor,168.53897075088486,148.78046950410234,19.758501246782515
08,19,0.8235520210175086,impostor,168.53897075088486,144.25578773527994,24.28318301560492
08,20,0.555900047171304,impostor,168.53897075088486,172.96585110501127,4.426880354126411
08,21,0.93462517886319,impostor,168.53897075088486,155.7674826053732,12.771488145511654
08,22,0.8935023712848772,impostor,168.53897075088486,138.64956111245172,29.889409638433136
08,23,0.7526312208862563,impostor,168.53897075088486,163.59818789213324,4.940782858751618
08,24,0.6985060357444649,impostor,168.53897075088486,205.6733945161679,37.13442376528303
08,25,0.623245258978151,impostor,168.53897075088486,183.71952986747914,15.180559116594281
08,26,0.6303831920195381,impostor,168.53897075088486,166.15842872727637,2.380542023608484
09,01,0.7619791275117451,impostor,108.16436099883364,137.33700769687093,29.172646698037283
09,02,0.9368068754834102,impostor,108.16436099883364,173.83831669280892,65.67395569397527
09,03,0.7419839426353684,impostor,108.16436099883364,146.75617358429858,38.591812585464936
09,04,0.8573242457081179,impostor,108.16436099883364,168.2737887859958,60.10942778716216
09,05,0.7287765496621824,impostor,108.16436099883364,155.65046917732465,47.48610817849101
09,06,0.9242594334354833,impostor,108.16436099883364,205.3580634903877,97.19370249155406
09,07,0.7103600562514449,impostor,108.16436099883364,141.45686471907172,33.292503720238074
09,08,0.6682058822097122,impostor,108.16436099883364,168.53897075088486,60.374609752051214
09,09,0.9460409531870618,genuine,108.16436099883364,147.5887157386181,39.42435473978446
09,10,0.42458992307306953,impostor,108.16436099883364,145.35335600667628,37.188995007842635
09,11,0.6751180505706448,impostor,108.16436099883364,144.17764953848945,36.013288539655804
09,12,0.722525876122938,impostor,108.16436099883364,153.76536106418922,45.60100006535558
09,13,0.6644269052673424,impostor,108.16436099883364,147.17490774814993,39.01054674931629
09,14,0.9589221754712173,impostor,108.16436099883364,200.581597641168,92.41723664233436
09,15,0.6642270923488123,impostor,108.16436099883364,192.01160500623385,83.8472440074002
09,16,0.6151713492020825,impostor,108.16436099883364,171.2618262095801,63.09746521074646
09,17,0.8272379944301141,impostor,108.16436099883364,116.8074569407577,8.64309594192406
09,18,0.9443294274081845,impostor,108.16436099883364,148.78046950410234,40.6161085052687
09,19,0.7228016238445839,impostor,108.16436099883364,144.25578773527994,36.091426736446294
09,20,0.9217241679744803,impostor,108.16436099883364,172.96585110501127,64.80149010617762
09,21,0.6794224054177594,impostor,108.16436099883364,155.7674826053732,47.60312160653956
09,22,0.6908808424244341,impostor,108.16436099883364,138.64956111245172,30.485200113618077
09,23,0.7599589569307761,impostor,108.16436099883364,163.59818789213324,55.433826893299596
09,24,0.795157572161405,impostor,108.16436099883364,205.6733945161679,97.50903351733425
09,25,0.8265231691613905,impostor,108.16436099883364,183.71952986747914,75.5551688686455
09,26,0.8426738410778691,impostor,108.16436099883364,166.15842872727637,57.99406772844273
10,01,0.6121158915203666,impostor,136.92244937459782,137.33700769687093,0.41455832227310907
10,02,0.6902010722654979,impostor,136.92244937459782,173.83831669280892,36.9158673182111
10,03,0.6112916346245191,impostor,136.92244937459782,146.75617358429858,9.833724209700762
10,04,0.6474690812291114,impostor,136.92244937459782,168.2737887859958,31.351339411397987
10,05,0.6004984849455761,impostor,136.92244937459782,155.65046917732465,18.728019802726834
10,06,0.7183435303091946,impostor,136.92244937459782,205.3580634903877,68.43561411578989
10,07,0.5897692229685013,impostor,136.92244937459782,141.45686471907172,4.534415344473899
10,08,0.5699196818963886,impostor,136.92244937459782,168.53897075088486,31.61652137628704
10,09,0.6924023249891564,impostor,136.92244937459782,147.5887157386181,10.666266364020288
10,10,0.6566524456674664,genuine,136.92244937459782,145.35335600667628,8.430906632078461
10,11,0.5765728218877773,impostor,136.92244937459782,144.17764953848945,7.2552001638916295
10,12,0.5969871626966983,impostor,136.92244937459782,153.76536106418922,16.842911689591404
10,13,0.5670388386407854,impostor,136.92244937459782,147.17490774814993,10.252458373552116
10,14,0.6922382039568296,impostor,136.92244937459782,200.581597641168,63.659148266570185
10,15,0.5691299465972259,impostor,136.92244937459782,192.01160500623385,55.08915563163603
10,16,0.8342726466188225,impostor,136.92244937459782,171.2618262095801,34.33937683498229
10,17,0.6432627308965043,impostor,136.92244937459782,116.8074569407577,20.114992433840115
10,18,0.680483061722319,impostor,136.92244937459782,148.78046950410234,11.858020129504524
10,19,0.6022851370636223,impostor,136.92244937459782,144.25578773527994,7.33333836068212
10,20,0.6723583517423825,impostor,136.92244937459782,172.96585110501127,36.04340173041345
10,21,0.5736684808069579,impostor,136.92244937459782,155.7674826053732,18.845033230775385
10,22,0.5786200016371211,impostor,136.92244937459782,138.64956111245172,1.7271117378539032
10,23,0.6127627018787671,impostor,136.92244937459782,163.59818789213324,26.67573851753542
10,24,0.6319807002583903,impostor,136.92244937459782,205.6733945161679,68.75094514157007
10,25,0.6350161969260196,impostor,136.92244937459782,183.71952986747914,46.79708049288132
10,26,0.6432222949567113,impostor,136.92244937459782,166.15842872727637,29.235979352678555
11,01,0.7484430931282302,impostor,144.17764953848945,137.33700769687093,6.84064184161852
11,02,0.5166868780950883,impostor,144.17764953848945,173.83831669280892,29.66066715431947
11,03,0.8032040870704593,impostor,144.17764953848945,146.75617358429858,2.5785240458091323
11,04,0.6024828616981166,impostor,144.17764953848945,168.2737887859958,24.096139247506358
11,05,0.8287703319009485,impostor,144.17764953848945,155.65046917732465,11.472819638835205
11,06,0.5262408972788724,impostor,144.17764953848945,205.3580634903877,61.18041395189826
11,07,0.8600018077953716,impostor,144.17764953848945,141.45686471907172,2.72078481941773
11,08,0.9443294289930094,impostor,144.17764953848945,168.53897075088486,24.36132121239541
11,09,0.5559519821458433,impostor,144.17764953848945,147.5887157386181,3.4110662001286585
11,10,0.24831715974363514,impostor,144.17764953848945,145.35335600667628,1.1757064681868314
11,11,1.0,genuine,144.17764953848945,144.17764953848945,0.0
11,12,0.8410788652664886,impostor,144.17764953848945,153.76536106418922,9.587711525699774
11,13,0.9243170344216876,impostor,144.17764953848945,147.17490774814993,2.9972582096604867
11,14,0.5240711713034694,impostor,144.17764953848945,200.581597641168,56.403948102678555
11,15,0.9521340781345211,impostor,144.17764953848945,192.01160500623385,47.8339554677444
11,16,0.33107366014347456,impostor,144.17764953848945,171.2618262095801,27.08417667109066
11,17,0.6651043938474672,impostor,144.17764953848945,116.8074569407577,27.370192597731744
11,18,0.5509592059105232,impostor,144.17764953848945,148.78046950410234,4.602819965612895
11,19,0.8478849763249684,impostor,144.17764953848945,144.25578773527994,0.07813819679049061
11,20,0.5589499690181197,impostor,144.17764953848945,172.96585110501127,28.78820156652182
11,21,0.9056391232252302,impostor,144.17764953848945,155.7674826053732,11.589833066883756
11,22,0.8759285352917747,impostor,144.17764953848945,138.64956111245172,5.528088426037726
11,23,0.7589475099939954,impostor,144.17764953848945,163.59818789213324,19.420538353643792
11,24,0.7084991029736246,impostor,144.17764953848945,205.6733945161679,61.49574497767844
11,25,0.6239174528447761,impostor,144.17764953848945,183.71952986747914,39.54188032898969
11,26,0.6337640112653768,impostor,144.17764953848945,166.15842872727637,21.980779188786926
12,01,0.6634571193489611,impostor,115.75099730031373,137.33700769687093,21.5860103965572
12,02,0.45787737517380966,impostor,115.75099730031373,173.83831669280892,58.08731939249519
12,03,0.709276241041245,impostor,115.75099730031373,146.75617358429858,31.005176283984852
12,04,0.5343871937146027,impostor,115.75099730031373,168.2737887859958,52.52279148568208
12,05,0.7328010128834518,impostor,115.75099730031373,155.65046917732465,39.899471877010924
12,06,0.4661111135287418,impostor,115.75099730031373,205.3580634903877,89.60706619007398
12,07,0.765014545356817,impostor,115.75099730031373,141.45686471907172,25.70586741875799
12,08,0.8884565641773866,impostor,115.75099730031373,168.53897075088486,52.78797345057113
12,09,0.4921830153240287,impostor,115.75099730031373,147.5887157386181,31.83771843830438
12,10,0.22143365847448304,impostor,115.75099730031373,145.35335600667628,29.60235870636255
12,11,0.8804936509492164,impostor,115.75099730031373,144.17764953848945,28.42665223817572
12,12,0.7444093290283303,genuine,115.75099730031373,153.76536106418922,38.014363763875494
12,13,0.8874161838622894,impostor,115.75099730031373,147.17490774814993,31.423910447836207
12,14,0.4642690914739195,impostor,115.75099730031373,200.581597641168,84.83060034085428
12,15,0.9140197360716548,impostor,115.75099730031373,192.01160500623385,76.26060770592012
12,16,0.2936460671627319,impostor,115.75099730031373,171.2618262095801,55.51082890926638
12,17,0.5883440634586026,impostor,115.75099730031373,116.8074569407577,1.0564596404439754
12,18,0.4880014631266233,impostor,115.75099730031373,148.78046950410234,33.029472203788615
12,19,0.7484102840669629,impostor,115.75099730031373,144.25578773527994,28.50479043496621
12,20,0.4952312397588189,impostor,115.75099730031373,172.96585110501127,57.21485380469754
12,21,0.8320682040541996,impostor,115.75099730031373,155.7674826053732,40.016485305059476
12,22,0.7945576971343807,impostor,115.75099730031373,138.64956111245172,22.898563812137994
12,23,0.6718479672526169,impostor,115.75099730031373,163.59818789213324,47.84719059181951
12,24,0.6263646872566756,impostor,115.75099730031373,205.6733945161679,89.92239721585416
12,25,0.5541719141003095,impostor,115.75099730031373,183.71952986747914,67.96853256716541
12,26,0.5615528965160695,impostor,115.75099730031373,166.15842872727637,50.407431426962646
13,01,0.7529987248040668,impostor,70.61295384391087,137.33700769687093,66.72405385296005
13,02,0.5243796128787074,impostor,70.61295384391087,173.83831669280892,103.22536284889804
13,03,0.7701362368149527,impostor,70.61295384391087,146.75617358429858,76.1432197403877
13,04,0.6131234281629078,impostor,70.61295384391087,168.2737887859958,97.66083494208493
13,05,0.8124450490341991,impostor,70.61295384391087,155.65046917732465,85.03751533341378
13,06,0.523734970960905,impostor,70.61295384391087,205.3580634903877,134.74510964647683
13,07,0.8596245933484506,impostor,70.61295384391087,141.45686471907172,70.84391087516084
13,08,0.9328339749894685,impostor,70.61295384391087,168.53897075088486,97.92601690697398
13,09,0.55574569382076,impostor,70.61295384391087,147.5887157386181,76.97576189470723
13,10,0.2463904508127607,impostor,70.61295384391087,145.35335600667628,74.7404021627654
13,11,0.8802735707747887,impostor,70.61295384391087,144.17764953848945,73.56469569457857
13,12,0.8273877834821548,impostor,70.61295384391087,153.76536106418922,83.15240722027835
13,13,0.9517771248485711,genuine,70.61295384391087,147.17490774814993,76.56195390423906
13,14,0.5303527195105892,impostor,70.61295384391087,200.581597641168,129.96864379725713
13,15,0.9071393782347512,impostor,70.61295384391087,192.01160500623385,121.39865116232298
13,16,0.3343026480285525,impostor,70.61295384391087,171.2618262095801,100.64887236566923
13,17,0.662037089648127,impostor,70.61295384391087,116.8074569407577,46.19450309684683
13,18,0.5566122885992892,impostor,70.61295384391087,148.78046950410234,78.16751566019147
13,19,0.8008462308113672,impostor,70.61295384391087,144.25578773527994,73.64283389136907
13,20,0.5661340868273933,impostor,70.61295384391087,172.96585110501127,102.3528972611004
13,21,0.948541655223734,impostor,70.61295384391087,155.7674826053732,85.15452876146233
13,22,0.913433693110825,impostor,70.61295384391087,138.64956111245172,68.03660726854085
13,23,0.7571188262140821,impostor,70.61295384391087,163.59818789213324,92.98523404822237
13,24,0.6991098820412434,impostor,70.61295384391087,205.6733945161679,135.06044067225702
13,25,0.6377128226746885,impostor,70.61295384391087,183.71952986747914,113.10657602356827
13,26,0.640884033740772,impostor,70.61295384391087,166.15842872727637,95.5454748833655
14,01,0.8476568141510763,impostor,149.1900859425274,137.33700769687093,11.853078245656462
14,02,0.8339151467231819,impostor,149.1900859425274,173.83831669280892,24.648230750281527
14,03,0.8085742334433133,impostor,149.1900859425274,146.75617358429858,2.4339123582288096
